Año,Mes,'Series_IPC'[Ciudad],Nivel,Cód. CCIF,Descripción CCIF,'Indicadores_cuboIPC'[Indicador],'Filtro Indicador'[Indicador]
2024,Julio,Nacional,Producto,1221115,REFRESCOS,4.36163637,Variación acumulada
2024,Julio,Nacional,Subclase,1111,Arroz,129.2836706,Índice
2024,Julio,Nacional,Subclase,1111,Arroz,2.197373105,Variación mensual
2024,Julio,Nacional,Subclase,1111,Arroz,0.383839016,Variación anual
2024,Julio,Nacional,Subclase,1111,Arroz,-2.782779773,Variación acumulada
2024,Julio,Nacional,Subclase,1112,Cereales enteros y harinas,106.6279025,Índice
2024,Julio,Nacional,Subclase,1112,Cereales enteros y harinas,-4.847991603,Variación mensual
2024,Julio,Nacional,Subclase,1112,Cereales enteros y harinas,-3.696917885,Variación anual
2024,Julio,Nacional,Subclase,1112,Cereales enteros y harinas,-5.337945684,Variación acumulada
2024,Julio,Nacional,Subclase,1113,Gramíneas y derivados,120.023105,Índice
2024,Julio,Nacional,Subclase,1113,Gramíneas y derivados,2.35505387,Variación mensual
2024,Julio,Nacional,Subclase,1113,Gramíneas y derivados,0.873995392,Variación anual
2024,Julio,Nacional,Subclase,1113,Gramíneas y derivados,-0.667150155,Variación acumulada
2024,Julio,Nacional,Subclase,1114,Pan,124.0691252,Índice
2024,Julio,Nacional,Subclase,1114,Pan,0.093987789,Variación mensual
2024,Julio,Nacional,Subclase,1114,Pan,-0.10017367,Variación anual
2024,Julio,Nacional,Subclase,1114,Pan,-0.119271148,Variación acumulada
2024,Julio,Nacional,Subclase,1115,Productos de panadería,113.7904271,Índice
2024,Julio,Nacional,Subclase,1115,Productos de panadería,5.310128186,Variación mensual
2024,Julio,Nacional,Subclase,1115,Productos de panadería,10.13912174,Variación anual
2024,Julio,Nacional,Subclase,1115,Productos de panadería,6.697522352,Variación acumulada
2024,Julio,Nacional,Subclase,1116,Pastas alimenticias,113.198973,Índice
2024,Julio,Nacional,Subclase,1116,Pastas alimenticias,-1.744886907,Variación mensual
2024,Julio,Nacional,Subclase,1116,Pastas alimenticias,-14.0811425,Variación anual
2024,Julio,Nacional,Subclase,1116,Pastas alimenticias,-10.33765039,Variación acumulada
2024,Julio,Nacional,Subclase,1121,"Carne de bovino fresca, refrigerada o congelada",138.8365367,Índice
2024,Julio,Nacional,Subclase,1121,"Carne de bovino fresca, refrigerada o congelada",-0.180270256,Variación mensual
2024,Julio,Nacional,Subclase,1121,"Carne de bovino fresca, refrigerada o congelada",6.279333253,Variación anual
2024,Julio,Nacional,Subclase,1121,"Carne de bovino fresca, refrigerada o congelada",4.249065588,Variación acumulada
2024,Julio,Nacional,Subclase,1122,"Carne de porcino fresca, refrigerada o congelada",99.73197287,Índice
2024,Julio,Nacional,Subclase,1122,"Carne de porcino fresca, refrigerada o congelada",0.416905828,Variación mensual
2024,Julio,Nacional,Subclase,1122,"Carne de porcino fresca, refrigerada o congelada",2.095425686,Variación anual
2024,Julio,Nacional,Subclase,1122,"Carne de porcino fresca, refrigerada o congelada",1.080854623,Variación acumulada
2024,Julio,Nacional,Subclase,1123,Carne de ovino,112.8147044,Índice
2024,Julio,Nacional,Subclase,1123,Carne de ovino,-0.590107667,Variación mensual
2024,Julio,Nacional,Subclase,1123,Carne de ovino,-0.30735641,Variación anual
2024,Julio,Nacional,Subclase,1123,Carne de ovino,0.350286292,Variación acumulada
2024,Julio,Nacional,Subclase,1124,"Carne de aves  fresca, refrigerada o congelada",94.16820282,Índice
2024,Julio,Nacional,Subclase,1124,"Carne de aves  fresca, refrigerada o congelada",0.463131814,Variación mensual
2024,Julio,Nacional,Subclase,1124,"Carne de aves  fresca, refrigerada o congelada",-1.446675495,Variación anual
2024,Julio,Nacional,Subclase,1124,"Carne de aves  fresca, refrigerada o congelada",1.113498678,Variación acumulada
2024,Julio,Nacional,Subclase,1125,Vísceras frescas,108.4117287,Índice
2024,Julio,Nacional,Subclase,1125,Vísceras frescas,-0.101445323,Variación mensual
2024,Julio,Nacional,Subclase,1125,Vísceras frescas,-2.073222178,Variación anual
2024,Julio,Nacional,Subclase,1125,Vísceras frescas,-0.554142587,Variación acumulada
2024,Julio,Nacional,Subclase,1126,Carnes preparadas y procesadas,107.5585262,Índice
2024,Julio,Nacional,Subclase,1126,Carnes preparadas y procesadas,0.560430225,Variación mensual
2024,Julio,Nacional,Subclase,1126,Carnes preparadas y procesadas,3.83921939,Variación anual
2024,Julio,Nacional,Subclase,1126,Carnes preparadas y procesadas,1.012748239,Variación acumulada
2024,Julio,Nacional,Subclase,1131,"Pescados  frescos, refrigerados y congeladas",114.94757,Índice
2024,Julio,Nacional,Subclase,1131,"Pescados  frescos, refrigerados y congeladas",-0.846345952,Variación mensual
2024,Julio,Nacional,Subclase,1131,"Pescados  frescos, refrigerados y congeladas",-3.461962804,Variación anual
2024,Julio,Nacional,Subclase,1131,"Pescados  frescos, refrigerados y congeladas",-1.456196237,Variación acumulada
2024,Julio,Nacional,Subclase,1132,"Mariscos frescos, refrigerados, congelados",91.3029892,Índice
2024,Julio,Nacional,Subclase,1132,"Mariscos frescos, refrigerados, congelados",1.401840982,Variación mensual
2024,Julio,Nacional,Subclase,1132,"Mariscos frescos, refrigerados, congelados",0.619323575,Variación anual
2024,Julio,Nacional,Subclase,1132,"Mariscos frescos, refrigerados, congelados",0.50656169,Variación acumulada
2024,Julio,Nacional,Subclase,1133,Pescados  y mariscos procesados y preparados,117.0402983,Índice
2024,Julio,Nacional,Subclase,1133,Pescados  y mariscos procesados y preparados,2.387832182,Variación mensual
2024,Julio,Nacional,Subclase,1133,Pescados  y mariscos procesados y preparados,-2.784484839,Variación anual
2024,Julio,Nacional,Subclase,1133,Pescados  y mariscos procesados y preparados,-0.369059304,Variación acumulada
2024,Julio,Nacional,Subclase,1141,Leche líquida,115.5304136,Índice
2024,Julio,Nacional,Subclase,1141,Leche líquida,-0.42934621,Variación mensual
2024,Julio,Nacional,Subclase,1141,Leche líquida,-0.320527964,Variación anual
2024,Julio,Nacional,Subclase,1141,Leche líquida,0.068343881,Variación acumulada
2024,Julio,Nacional,Subclase,1142,Leche conservada,163.6167876,Índice
2024,Julio,Nacional,Subclase,1142,Leche conservada,-1.452720377,Variación mensual
2024,Julio,Nacional,Subclase,1142,Leche conservada,10.86169067,Variación anual
2024,Julio,Nacional,Subclase,1142,Leche conservada,-2.55802664,Variación acumulada
2024,Julio,Nacional,Subclase,1143,Yogures y productos en base leche,125.4386411,Índice
2024,Julio,Nacional,Subclase,1143,Yogures y productos en base leche,1.266300797,Variación mensual
2024,Julio,Nacional,Subclase,1143,Yogures y productos en base leche,13.29256714,Variación anual
2024,Julio,Nacional,Subclase,1143,Yogures y productos en base leche,10.43054071,Variación acumulada
2024,Julio,Nacional,Subclase,1144,Quesos,122.1001386,Índice
2024,Julio,Nacional,Subclase,1144,Quesos,-0.219365389,Variación mensual
2024,Julio,Nacional,Subclase,1144,Quesos,3.581411868,Variación anual
2024,Julio,Nacional,Subclase,1144,Quesos,2.40612814,Variación acumulada
2024,Julio,Nacional,Subclase,1145,Huevos,102.6758616,Índice
2024,Julio,Nacional,Subclase,1145,Huevos,-1.026833501,Variación mensual
2024,Julio,Nacional,Subclase,1145,Huevos,-8.200941292,Variación anual
2024,Julio,Nacional,Subclase,1145,Huevos,-15.85222461,Variación acumulada
2024,Julio,Nacional,Subclase,1151,Aceites puros y mezclados,127.9816463,Índice
2024,Julio,Nacional,Subclase,1151,Aceites puros y mezclados,0.492243697,Variación mensual
2024,Julio,Nacional,Subclase,1151,Aceites puros y mezclados,-8.799636806,Variación anual
2024,Julio,Nacional,Subclase,1151,Aceites puros y mezclados,-1.943754633,Variación acumulada
2024,Julio,Nacional,Subclase,1152,Grasas para la cocina,98.76505608,Índice
2024,Julio,Nacional,Subclase,1152,Grasas para la cocina,1.214721333,Variación mensual
2024,Julio,Nacional,Subclase,1152,Grasas para la cocina,-4.945506427,Variación anual
2024,Julio,Nacional,Subclase,1152,Grasas para la cocina,-0.150955362,Variación acumulada
2024,Julio,Nacional,Subclase,1161,Frutas frescas refrigeradas y congeladas,115.8399298,Índice
2024,Julio,Nacional,Subclase,1161,Frutas frescas refrigeradas y congeladas,0.052749979,Variación mensual
2024,Julio,Nacional,Subclase,1161,Frutas frescas refrigeradas y congeladas,0.667625054,Variación anual
2024,Julio,Nacional,Subclase,1161,Frutas frescas refrigeradas y congeladas,0.698915269,Variación acumulada
2024,Julio,Nacional,Subclase,1162,Frutas secas y en conserva (procesadas),145.2355379,Índice
2024,Julio,Nacional,Subclase,1162,Frutas secas y en conserva (procesadas),1.021393362,Variación mensual
2024,Julio,Nacional,Subclase,1162,Frutas secas y en conserva (procesadas),8.338624521,Variación anual
2024,Julio,Nacional,Subclase,1162,Frutas secas y en conserva (procesadas),3.459920094,Variación acumulada
2024,Julio,Nacional,Subclase,1171,Productos de huerta frescos,122.184711,Índice
2024,Julio,Nacional,Subclase,1171,Productos de huerta frescos,-0.998989168,Variación mensual
2024,Julio,Nacional,Subclase,1171,Productos de huerta frescos,-7.347662318,Variación anual
2024,Julio,Nacional,Subclase,1171,Productos de huerta frescos,7.526433005,Variación acumulada
2024,Julio,Nacional,Subclase,1172,Papas y tubérculos,116.7040933,Índice
2024,Julio,Nacional,Subclase,1172,Papas y tubérculos,2.532970632,Variación mensual
2024,Julio,Nacional,Subclase,1172,Papas y tubérculos,12.55242982,Variación anual
2024,Julio,Nacional,Subclase,1172,Papas y tubérculos,-0.684378494,Variación acumulada
2024,Julio,Nacional,Subclase,1173,Leguminosas secos y vegetales en conserva,137.5954227,Índice
2024,Julio,Nacional,Subclase,1173,Leguminosas secos y vegetales en conserva,0.493271843,Variación mensual
2024,Julio,Nacional,Subclase,1173,Leguminosas secos y vegetales en conserva,6.061144413,Variación anual
2024,Julio,Nacional,Subclase,1173,Leguminosas secos y vegetales en conserva,7.832033307,Variación acumulada
2024,Julio,Nacional,Subclase,1181,Azúcar y sucedáneos del azúcar,115.2291351,Índice
2024,Julio,Nacional,Subclase,1181,Azúcar y sucedáneos del azúcar,-0.024255134,Variación mensual
2024,Julio,Nacional,Subclase,1181,Azúcar y sucedáneos del azúcar,1.245497682,Variación anual
2024,Julio,Nacional,Subclase,1181,Azúcar y sucedáneos del azúcar,-1.616594511,Variación acumulada
2024,Julio,Nacional,Subclase,1182,"Chocolates, dulces de azúcar y helados",117.4835649,Índice
2024,Julio,Nacional,Subclase,1182,"Chocolates, dulces de azúcar y helados",0.645729301,Variación mensual
2024,Julio,Nacional,Subclase,1182,"Chocolates, dulces de azúcar y helados",5.192076436,Variación anual
2024,Julio,Nacional,Subclase,1182,"Chocolates, dulces de azúcar y helados",2.718292851,Variación acumulada
2024,Julio,Nacional,Subclase,1191,Condimentos naturales,134.8695103,Índice
2024,Julio,Nacional,Subclase,1191,Condimentos naturales,-6.267715535,Variación mensual
2024,Julio,Nacional,Subclase,1191,Condimentos naturales,-10.58499126,Variación anual
2024,Julio,Nacional,Subclase,1191,Condimentos naturales,2.054815513,Variación acumulada
2024,Julio,Nacional,Subclase,1192,Condimentos y aderezos procesados,126.4903131,Índice
2024,Julio,Nacional,Subclase,1192,Condimentos y aderezos procesados,-0.189370107,Variación mensual
2024,Julio,Nacional,Subclase,1192,Condimentos y aderezos procesados,0.139221258,Variación anual
2024,Julio,Nacional,Subclase,1192,Condimentos y aderezos procesados,3.566828707,Variación acumulada
2024,Julio,Nacional,Subclase,1193,Preparados alimenticios,123.0331911,Índice
2024,Julio,Nacional,Subclase,1193,Preparados alimenticios,0.223148058,Variación mensual
2024,Julio,Nacional,Subclase,1193,Preparados alimenticios,4.262521553,Variación anual
2024,Julio,Nacional,Subclase,1193,Preparados alimenticios,2.895985589,Variación acumulada
2024,Julio,Nacional,Subclase,1211,"Café, té y cacao",113.377522,Índice
2024,Julio,Nacional,Subclase,1211,"Café, té y cacao",-3.287350297,Variación mensual
2024,Julio,Nacional,Subclase,1211,"Café, té y cacao",-1.838766764,Variación anual
2024,Julio,Nacional,Subclase,1211,"Café, té y cacao",-2.488621262,Variación acumulada
2024,Julio,Nacional,Subclase,1221,"Aguas minerales, gaseosas, jugos de frutas",132.7767273,Índice
2024,Julio,Nacional,Subclase,1221,"Aguas minerales, gaseosas, jugos de frutas",0.088077265,Variación mensual
2024,Julio,Nacional,Subclase,1221,"Aguas minerales, gaseosas, jugos de frutas",3.419653753,Variación anual
2024,Julio,Nacional,Subclase,1221,"Aguas minerales, gaseosas, jugos de frutas",3.008670211,Variación acumulada
2024,Agosto,Nacional,Clase,111,Pan y cereales (ND),123.5313814,Índice
2024,Agosto,Nacional,Clase,111,Pan y cereales (ND),-0.461498458,Variación mensual
2024,Agosto,Nacional,Clase,111,Pan y cereales (ND),-0.853279527,Variación anual
2024,Agosto,Nacional,Clase,111,Pan y cereales (ND),-2.225796701,Variación acumulada
2024,Agosto,Nacional,Clase,112,Carne (ND),112.1336092,Índice
2024,Agosto,Nacional,Clase,112,Carne (ND),0.812745859,Variación mensual
2024,Agosto,Nacional,Clase,112,Carne (ND),3.161135354,Variación anual
2024,Agosto,Nacional,Clase,112,Carne (ND),3.227322212,Variación acumulada
2024,Agosto,Nacional,Clase,113,Pescado (ND),112.3384099,Índice
2024,Agosto,Nacional,Clase,113,Pescado (ND),-0.340887775,Variación mensual
2024,Agosto,Nacional,Clase,113,Pescado (ND),-1.914893754,Variación anual
2024,Agosto,Nacional,Clase,113,Pescado (ND),-1.248888482,Variación acumulada
2024,Agosto,Nacional,Clase,114,"Leche, queso y huevos (ND)",120.506524,Índice
2024,Agosto,Nacional,Clase,114,"Leche, queso y huevos (ND)",0.968671179,Variación mensual
2024,Agosto,Nacional,Clase,114,"Leche, queso y huevos (ND)",0.251666274,Variación anual
2024,Agosto,Nacional,Clase,114,"Leche, queso y huevos (ND)",-0.371185326,Variación acumulada
2024,Agosto,Nacional,Clase,115,Aceites y grasas (ND),123.5533879,Índice
2024,Agosto,Nacional,Clase,115,Aceites y grasas (ND),1.124392798,Variación mensual
2024,Agosto,Nacional,Clase,115,Aceites y grasas (ND),-5.204266442,Variación anual
2024,Agosto,Nacional,Clase,115,Aceites y grasas (ND),-0.554583023,Variación acumulada
2024,Agosto,Nacional,Clase,116,Frutas (ND),117.194996,Índice
2024,Agosto,Nacional,Clase,116,Frutas (ND),0.624729941,Variación mensual
2024,Agosto,Nacional,Clase,116,Frutas (ND),-5.56672692,Variación anual
2024,Agosto,Nacional,Clase,116,Frutas (ND),1.400040154,Variación acumulada
2024,Agosto,Nacional,Clase,117,Legumbres-Hortalizas (ND),120.6835431,Índice
2024,Agosto,Nacional,Clase,117,Legumbres-Hortalizas (ND),-1.069916359,Variación mensual
2024,Agosto,Nacional,Clase,117,Legumbres-Hortalizas (ND),-7.857563007,Variación anual
2024,Agosto,Nacional,Clase,117,Legumbres-Hortalizas (ND),4.492256618,Variación acumulada
2024,Agosto,Nacional,Clase,118,"Azúcar, mermelada, miel, chocolate y dulces de azúcar (ND)",116.5238028,Índice
2024,Agosto,Nacional,Clase,118,"Azúcar, mermelada, miel, chocolate y dulces de azúcar (ND)",0.184491191,Variación mensual
2024,Agosto,Nacional,Clase,118,"Azúcar, mermelada, miel, chocolate y dulces de azúcar (ND)",1.401352515,Variación anual
2024,Agosto,Nacional,Clase,118,"Azúcar, mermelada, miel, chocolate y dulces de azúcar (ND)",0.619852921,Variación acumulada
2024,Agosto,Nacional,Clase,119,Productos alimenticios n.e.p. (ND),131.1108862,Índice
2024,Agosto,Nacional,Clase,119,Productos alimenticios n.e.p. (ND),2.697192614,Variación mensual
2024,Agosto,Nacional,Clase,119,Productos alimenticios n.e.p. (ND),-0.999765348,Variación anual
2024,Agosto,Nacional,Clase,119,Productos alimenticios n.e.p. (ND),5.656703861,Variación acumulada
2024,Agosto,Nacional,Clase,121,"Café, té y cacao (ND)",118.5306085,Índice
2024,Agosto,Nacional,Clase,121,"Café, té y cacao (ND)",4.545068891,Variación mensual
2024,Agosto,Nacional,Clase,121,"Café, té y cacao (ND)",3.684429461,Variación anual
2024,Agosto,Nacional,Clase,121,"Café, té y cacao (ND)",1.943338079,Variación acumulada
2024,Agosto,Nacional,Clase,122,"Aguas minerales, refrescos, jugos de frutas y de legumbres (ND)",133.2645277,Índice
2024,Agosto,Nacional,Clase,122,"Aguas minerales, refrescos, jugos de frutas y de legumbres (ND)",0.367383926,Variación mensual
2024,Agosto,Nacional,Clase,122,"Aguas minerales, refrescos, jugos de frutas y de legumbres (ND)",4.168913789,Variación anual
2024,Agosto,Nacional,Clase,122,"Aguas minerales, refrescos, jugos de frutas y de legumbres (ND)",3.387107508,Variación acumulada
2024,Agosto,Nacional,División,1,Alimentos y bebidas no alcohólicas,120.0177497,Índice
2024,Agosto,Nacional,División,1,Alimentos y bebidas no alcohólicas,0.306410145,Variación mensual
2024,Agosto,Nacional,División,1,Alimentos y bebidas no alcohólicas,-0.859933758,Variación anual
2024,Agosto,Nacional,División,1,Alimentos y bebidas no alcohólicas,1.209206306,Variación acumulada
2024,Agosto,Nacional,División,1,Alimentos y bebidas no alcohólicas,0.066272465,Incidencia mensual
2024,Agosto,Nacional,División,1,Alimentos y bebidas no alcohólicas,-0.028678686,Incidencia anual
2024,Agosto,Nacional,División,1,Alimentos y bebidas no alcohólicas,0.287893835,Incidencia acumulada
2024,Agosto,Nacional,Grupo,11,Alimentos,118.5294058,Índice
2024,Agosto,Nacional,Grupo,11,Alimentos,0.251938662,Variación mensual
2024,Agosto,Nacional,Grupo,11,Alimentos,-1.516992059,Variación anual
2024,Agosto,Nacional,Grupo,11,Alimentos,0.929196904,Variación acumulada
2024,Agosto,Nacional,Grupo,12,Bebidas no alcohólicas,131.9119871,Índice
2024,Agosto,Nacional,Grupo,12,Bebidas no alcohólicas,0.699306561,Variación mensual
2024,Agosto,Nacional,Grupo,12,Bebidas no alcohólicas,4.128779532,Variación anual
2024,Agosto,Nacional,Grupo,12,Bebidas no alcohólicas,3.266471603,Variación acumulada
2024,Agosto,Nacional,Producto,1111001,Arroz,127.6649513,Índice
2024,Agosto,Nacional,Producto,1111001,Arroz,-1.252067871,Variación mensual
2024,Agosto,Nacional,Producto,1111001,Arroz,-0.352613453,Variación anual
2024,Agosto,Nacional,Producto,1111001,Arroz,-4.000005352,Variación acumulada
2024,Agosto,Nacional,Producto,1112002,CEREALES ENTEROS,119.1165801,Índice
2024,Agosto,Nacional,Producto,1112002,CEREALES ENTEROS,-0.346105024,Variación mensual
2024,Agosto,Nacional,Producto,1112002,CEREALES ENTEROS,1.598023971,Variación anual
2024,Agosto,Nacional,Producto,1112002,CEREALES ENTEROS,-1.277142351,Variación acumulada
2024,Agosto,Nacional,Producto,1112003,HARINA DE TRIGO,94.67329009,Índice
2024,Agosto,Nacional,Producto,1112003,HARINA DE TRIGO,10.01840785,Variación mensual
2024,Agosto,Nacional,Producto,1112003,HARINA DE TRIGO,4.278872518,Variación anual
2024,Agosto,Nacional,Producto,1112003,HARINA DE TRIGO,-1.458815327,Variación acumulada
2024,Agosto,Nacional,Producto,1112004,HARINA DE OTROS CEREALES,128.2804442,Índice
2024,Agosto,Nacional,Producto,1112004,HARINA DE OTROS CEREALES,1.808831522,Variación mensual
2024,Agosto,Nacional,Producto,1112004,HARINA DE OTROS CEREALES,-2.288670473,Variación anual
2024,Agosto,Nacional,Producto,1112004,HARINA DE OTROS CEREALES,-1.99852027,Variación acumulada
2024,Agosto,Nacional,Producto,1113005,AVENA,135.8173714,Índice
2024,Agosto,Nacional,Producto,1113005,AVENA,0.187897748,Variación mensual
2024,Agosto,Nacional,Producto,1113005,AVENA,0.680259715,Variación anual
2024,Agosto,Nacional,Producto,1113005,AVENA,-1.109731241,Variación acumulada
2024,Agosto,Nacional,Producto,1113006,CEREALES PREPARADOS,112.7058414,Índice
2024,Agosto,Nacional,Producto,1113006,CEREALES PREPARADOS,5.100402843,Variación mensual
2024,Agosto,Nacional,Producto,1113006,CEREALES PREPARADOS,5.885888613,Variación anual
2024,Agosto,Nacional,Producto,1113006,CEREALES PREPARADOS,5.094815962,Variación acumulada
2024,Agosto,Nacional,Producto,1114007,PAN CORRIENTE,123.5660612,Índice
